,business_id,Alcohol,BikeParking,GoodForKids,NoiseLevel,RestaurantsGoodForGroups,RestaurantsReservations,WiFi,RestaurantsDelivery,BusinessParking,Add,Keep,Fix,Avoid,Positive_Negative_Percentage,name,address,city,latitude,longitude,stars,Review_Num,Average_Review_Star_Rating
228,9eeOPBfiQ7ThdauEcivYkw,0,0,1,0,1,0,0,0,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,crunchy,lettuce wing,shrimp fish marinara spaghetti caesar noodle tea broccoli coke patty cracker,pizza 11 3 2,Raya's Pizzeria,401 E Main St,Pittsburgh,40.410455,-80.08262979999998,3.5,19,3.474
229,wcfMZkhEADT32i5TTPqWEg,0,0,0,0,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette salami jam pistachio sangria espresso pudding dumpling bourbon,strawberry,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Humble Pie,,Cleveland,41.50531779999999,-82.02820009999998,5.0,3,5.0
230,nI0ZbsiN6YBxI2cFc27kMA,0,0,0,0,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Little Caesars,4421 Kent Rd,Cleveland,41.156423269099996,-81.4040023321,1.5,3,1.667
231,xMOupO7-c7howKlS1AQwJw,0,0,1,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 4 2 0,Pizza Hut,18055 Bagley Rd,Cleveland,41.37153,-81.826818,3.0,10,3.1
232,ESC1tS28OueKX5akvrM_Ww,0,0,0,0,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,crunchy,wing cracker,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty,pizza 6 3 2,Pizza Hut,6428 Pearl Rd,Cleveland,41.386678,-81.768985,1.5,12,1.667
233,QWRieSmElMDJ9ENGG0JDuA,0,1,0,0,0,1,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 1 4 1,Papa John' Pizza,66701 Royalton Rd,Cleveland,41.314756,-81.745076,2.5,7,2.714
234,rZXfYxaXTFxALpbjv7i9Eg,1,1,0,1,1,1,1,1,1,gelato cocktail crunchy arugula prosciutto tiramisu donut ale cannoli cauliflower cooky carbonara vinaigrette salami pistachio sangria espresso pudding dumpling bourbon,beer wine sausage bacon mozzarella bbq pesto margherita chocolate artichoke margarita cider hummus strawberry jam,shrimp fish marinara noodle wing coke,spaghetti lettuce caesar tea broccoli patty cracker,pizza 69 16 5;food 28 10 3;cheese 7 5 2;sauce 7 4 0;service 28 6 2;salad 3 3 2;restaurant 6 5 1;crust 17 7 1;chicken 2 4 0;beer 32 5 0;menu 11 16 4;staff 21 7 0;price 7 3 1;dinner 3 3 1;server 4 3 0;flavor 5 3 0;sandwich 6 2 0;lunch 4 3 2;location 4 2 1;waitress 2 4 0;sausage 2 4 0;bartender 10 4 0;bacon 2 5 0;potato 6 1 0;music 5 1 2;seafood 8 4 0;topping 5 4 0,The Wild Goose,4144 Erie St,Cleveland,41.63991,-81.4070152,4.0,112,3.982
235,3Vc8PmDGQbhwUX-xeRuQlA,1,1,0,1,1,0,1,1,0,wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer,wing patty,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke cracker,food 5 1 0,Aces Depot,9535 Columbia Rd,Cleveland,41.369896215,-81.91300021859999,4.0,9,4.111
236,xE8Ss3wMazjA2aR5mtI5AQ,0,1,1,0,1,0,1,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Knuckleheads Pizza,216 Dickson St,Pittsburgh,40.367270153,-80.2935345098,3.5,4,3.5
237,_mJG1LOO47P0OQOJTNKQxA,0,1,1,1,0,0,0,0,1,beer wine cocktail chocolate arugula prosciutto tiramisu cider donut ale cannoli hummus carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon mozzarella bbq gelato pesto margherita crunchy artichoke margarita cauliflower cooky,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 33 19 4;food 3 1 2;cheese 5 4 0;sauce 9 6 0;service 8 1 1;crust 15 8 1;pepperoni 1 6 0;topping 3 5 0,My Pizzetta,14290 State Rd,Cleveland,41.311528,-81.725577,4.0,61,4.23
238,kd4PwIjtWK2Lx0wUcovo5A,1,1,0,1,0,0,0,1,1,beer bacon mozzarella bbq gelato cocktail pesto chocolate tiramisu cider donut ale cannoli cauliflower hummus cooky strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,wine sausage margherita crunchy arugula artichoke margarita prosciutto carbonara vinaigrette,fish marinara caesar coke cracker,shrimp spaghetti lettuce noodle tea broccoli wing patty,pizza 61 13 3;food 25 3 3;cheese 10 5 0;sauce 9 4 0;service 21 5 6;salad 13 7 1;restaurant 11 10 1;crust 13 6 1;menu 9 1 0;staff 7 0 2;price 10 0 2;bread 8 1 1;dinner 6 3 0;meal 5 3 1;pasta 14 6 0;server 7 7 2;flavor 5 1 0;pie 4 4 0;wine 12 6 2;tomato 7 1 0;appetizer 4 3 0;manager 4 2 0;style 8 7 1;kitchen 2 2 2;water 2 3 1;waiter 5 6 0;entree 3 5 0,Marottas,2289 Lee Rd,Cleveland,41.4973505,-81.564977,4.0,95,4.021
239,TG2lWzpspxiVL9kDfGt5Eg,1,1,0,0,1,0,0,1,0,wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,food 8 2 0;service 4 2 1,The Dougout Pub & Grill,4635 W Streetsboro Rd,Cleveland,41.23991029999999,-81.6545092,3.0,21,3.143
240,Jw9mNU1ibHioRdyGFTafYg,1,1,1,1,1,0,1,0,1,wine mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer sausage bacon,lettuce tea,shrimp fish marinara spaghetti caesar noodle broccoli wing coke patty cracker,pizza 11 1 2,The Original Giovanni’s Pizza on 5th Ave,1504 5th Ave,Pittsburgh,40.4383251,-79.9848123,3.5,19,3.474
241,5uvxo3dzBfy9piSUC3bQ8A,0,0,1,0,0,0,0,0,1,beer wine sausage mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon,coke,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing patty cracker,pizza 6 3 1,Domino's Pizza,23910 Lake shore Blvd,Cleveland,41.6155583,-81.51512220000002,3.0,10,3.0
242,_cySQtzW1NAQLciwjsnXrg,0,0,1,1,0,0,0,0,1,beer wine mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon artichoke,fish lettuce caesar wing cracker,shrimp marinara spaghetti noodle tea broccoli coke patty,pizza 19 5 2;cheese 2 5 0;sauce 4 2 2;salad 4 2 2;crust 4 3 2;delivery 5 5 0;pepperoni 3 3 0,Roman Fountain Pizza,15603 Detroit Ave,Cleveland,41.4849242,-81.80627870000002,4.0,31,3.871
243,z1a9e7jV9zSIN2fWPHekqQ,1,1,0,0,1,0,1,0,1,wine bacon mozzarella bbq gelato cocktail margherita crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami pistachio sangria espresso pudding dumpling bourbon,beer sausage pesto chocolate jam,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 6 4 1;salad 2 5 0;staff 2 3 1;location 6 1 1,Ian's Pizza Garver,"3241 Garver Green, Ste 121",Madison,43.0947589,-89.3342838,3.0,19,3.0
244,RRUyGOb4MDlPLNHIq9gMRg,0,0,0,0,0,0,0,0,0,beer wine sausage mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Papa John's Pizza,18400 Detroit Ave,Cleveland,41.482898,-81.82621390000001,3.0,6,3.0
245,86Q7elyyiNgZIrfVMBqHnQ,0,1,0,0,0,0,0,0,0,beer wine sausage mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 6 1 0,Giovannis pizzeria and subs,19772 W 130th St,Cleveland,41.2774946,-81.7865815,3.0,7,2.857
246,MSD3ugpoTpuQvruUiUoMGQ,0,0,0,0,0,0,1,0,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,spaghetti wing,shrimp fish marinara lettuce caesar noodle tea broccoli coke patty cracker,,Geppetto's Pizza & Ribs,7277 Pearl Rd,Cleveland,41.3674285,-81.80426659999998,2.5,3,2.667
247,2HADvskBEVOatrQiHKUfew,1,1,0,0,1,0,1,0,1,wine sausage bacon bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer mozzarella,noodle wing,shrimp fish marinara spaghetti lettuce caesar tea broccoli coke patty cracker,food 5 3 0;service 3 0 5;beer 3 3 1,Clubhouse Sports Bar & Grill,2970 6th St,Cleveland,41.1523369,-81.49015390000002,3.0,21,2.952
248,pvKp4m3eFeHv15kYZaq1Bw,0,0,0,0,0,0,0,0,0,beer wine mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 4 2 5,Papa John's,113 Cavasina Dr,Pittsburgh,40.2634088,-80.1738737,1.5,14,1.5
249,ftkUQCPM-wFu55Ou-BzFgw,0,1,1,1,0,0,0,0,0,beer wine sausage mozzarella gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon bbq,lettuce caesar broccoli wing,shrimp fish marinara spaghetti noodle tea coke patty cracker,pizza 4 4 0,Pittza Rella,4935 Homeville Rd,Pittsburgh,40.3816099,-79.87695529999998,2.5,12,2.333
250,9x1bWbbSgFCMLJlJR8mezQ,0,1,1,1,1,0,0,0,0,beer wine bacon bbq gelato cocktail pesto chocolate arugula artichoke margarita prosciutto cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria pudding dumpling bourbon,sausage mozzarella margherita crunchy tiramisu espresso,marinara lettuce,shrimp fish spaghetti caesar noodle tea broccoli wing coke patty cracker,pizza 33 10 5;food 14 0 1;cheese 7 4 2;sauce 6 5 0;service 9 4 0;salad 6 3 0;restaurant 3 13 0;crust 11 5 1;staff 8 1 0;bread 3 4 1;lunch 4 5 0;pepperoni 3 3 0;waitress 6 1 0;garlic 2 4 0;chef 3 4 0;topping 5 1 0,La Gondola Pizzeria & Restaurant,4 Market Sq,Pittsburgh,40.4400655,-80.00251440000002,4.0,59,4.186
251,tKWoQENTGxhYCJSbY4ZLsQ,0,0,1,1,0,0,0,0,0,beer wine bacon bbq gelato cocktail pesto margherita chocolate arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage mozzarella crunchy,fish marinara spaghetti wing patty,shrimp lettuce caesar noodle tea broccoli coke cracker,pizza 17 3 5;food 7 6 0;cheese 6 0 0;sauce 7 3 0;service 1 6 4;crust 7 2 2;delivery 2 3 2,Upper Crust Pizza - Cleveland,15631 Puritas Ave,Cleveland,41.4333809,-81.8066582,2.5,34,2.676
252,VVbp-2Bs5_MGrjboTwpSRA,0,0,1,0,0,0,0,0,1,beer wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage,lettuce broccoli wing,shrimp fish marinara spaghetti caesar noodle tea coke patty cracker,pizza 12 6 0;food 4 0 3;cheese 2 4 1;delivery 4 5 0,Venice Pizzeria,4144 Saw Mill Run Blvd,Pittsburgh,40.366106,-79.9848855,3.5,25,3.52
253,xoA1_vsxC0xD_fPgDZ2mbg,0,1,1,1,1,0,0,1,1,bacon gelato cocktail margherita chocolate margarita tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry jam pistachio sangria espresso pudding dumpling bourbon,beer wine sausage mozzarella bbq pesto crunchy arugula artichoke prosciutto salami,noodle,shrimp fish marinara spaghetti lettuce caesar tea broccoli wing coke patty cracker,pizza 45 13 4;food 8 7 0;cheese 9 11 1;sauce 13 12 1;service 9 4 0;restaurant 5 4 1;crust 18 7 2;chicken 5 5 0;menu 6 7 0;staff 11 2 0;price 6 4 2;bread 6 2 0;dinner 1 6 0;lunch 15 11 2;location 7 1 0;dough 7 5 1;mozzarella 3 3 0;oil 7 2 0;spinach 2 4 0;topping 18 15 4;olive 6 2 0,V3 Flatbread Pizza,11 Fifth Ave,Pittsburgh,40.4422388,-80.002739,4.0,81,3.963
254,sR4z9gghML6gPGmJdLZU1A,0,0,0,0,0,0,0,0,0,beer wine sausage mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Marco's Pizza,1957 N Ridge Rd E,Cleveland,41.4185601,-82.1288178,2.0,4,2.25
255,tPhBcz3Oh1Nkuy2ltInO4Q,0,0,0,0,0,0,0,0,0,beer wine sausage mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Capps Pizza,12830 Painesville Warrn Rd,Cleveland,41.6871003,-81.1773121,4.0,5,4.0
256,syK8j95vkxKeHmQ3xyKnPQ,0,0,1,1,1,0,1,0,0,beer wine sausage mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 13 3 1,Donatos Pizza,5461 Ridge Rd,Cleveland,41.4129805,-81.73383659999998,2.5,19,2.316
257,dKncjeWnvdqYiNC8l26fog,0,1,1,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus carbonara strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,cooky vinaigrette,lettuce,shrimp fish marinara spaghetti caesar noodle tea broccoli wing coke patty cracker,food 3 5 0;delivery 3 7 0;sandwich 7 5 1,Jimmy John's,43 East Green St,Urbana-Champaign,40.109783,-88.240813,3.0,27,2.704
258,AhySqKdERmUocQ_LGPd_Og,1,1,1,0,0,0,1,0,1,wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer sausage donut,fish wing,shrimp marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 23 8 4;food 7 10 1;sauce 9 2 1;service 8 5 5;beer 6 1 0;delivery 3 6 0;location 3 5 0;wing 7 1 0,Caliente Pizza & Drafthouse,225 Commercial Ave,Pittsburgh,40.490291,-79.90402399999998,3.0,50,2.9
259,N1AzHZsgdLUKpcc1FMEEQQ,1,1,1,1,1,1,1,1,1,wine gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer sausage bacon mozzarella bbq,fish lettuce caesar tea wing,shrimp marinara spaghetti noodle broccoli coke patty cracker,food 17 7 1;sauce 4 3 0;service 7 1 1;beer 6 1 0;menu 6 2 0;dinner 1 5 0;sandwich 8 1 0;fish 6 4 0;wing 11 2 0,Penn Murry,5089 Cozy Inn Cutoff,Pittsburgh,40.4195431547,-79.65245925640001,4.0,36,4.139
260,4xnVH2jTVwrsO88q_jHWWw,0,1,1,1,1,0,0,0,1,beer wine mozzarella gelato cocktail pesto margherita chocolate arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon bbq crunchy hummus,shrimp marinara lettuce wing,fish spaghetti caesar noodle tea broccoli coke patty cracker,pizza 63 18 3;food 5 3 0;cheese 7 7 0;sauce 10 8 0;service 5 2 2;crust 17 6 1;chicken 3 4 0;menu 2 4 0;delivery 7 12 2;price 6 7 1;pie 4 4 0;pepperoni 5 3 0;location 3 6 0;sausage 5 3 0;manager 1 3 2;parking 2 3 1;topping 9 11 0,pizzaBOGO,13434 Cedar Rd,Cleveland,41.5011446,-81.556872,4.0,91,3.769
261,iJWSjU80CFP5SjhrjEvRng,0,0,1,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 1 4 1,Domino's Pizza,1413 S Water St,Cleveland,41.1407614,-81.35650550000003,2.0,9,1.778
262,rFu2sVUuvMzJiTnbbwD9Zg,0,0,1,0,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,food 1 2 3;delivery 2 4 1,Domino's Pizza,"1 Berea Commons, Ste 2",Cleveland,41.3659982,-81.8534081,1.5,13,1.846
263,QlBj9BHsb1q7jv5y_oh_aw,0,0,0,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Little Caesars Pizza,1629 E Main St,Cleveland,41.1545058,-81.3353346,1.5,3,1.333
264,rrbsm1QkVMAiHtXpIBrtGg,0,0,1,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,D.P. Dough - OPENING SOON,215 S Water St,Cleveland,41.1522946,-81.357998,3.0,4,3.0
265,4HmMIJHY8lCdINvrxyyvrQ,0,0,0,0,0,0,0,0,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 3 2 1,Gianni's Pizza of Cecil,3259 Millers Run Rd,Pittsburgh,40.3258822,-80.1929722,3.0,9,3.222
266,GH_GGx54q-U_NZ_A3znakg,1,0,1,1,1,0,0,1,1,bbq gelato cocktail pesto margherita chocolate artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer wine sausage bacon mozzarella crunchy arugula,tea wing,shrimp fish marinara spaghetti lettuce caesar noodle broccoli coke patty cracker,pizza 82 40 8;food 4 10 1;cheese 19 11 1;sauce 8 10 2;service 8 5 8;salad 4 3 1;restaurant 8 7 5;crust 27 13 0;beer 4 6 0;menu 4 3 0;staff 3 4 2;price 2 3 1;dinner 3 2 1;meal 3 3 4;flavor 9 7 0;pie 27 24 8;pepperoni 19 18 1;waitress 2 7 3;sausage 5 15 0;style 5 1 0;mushroom 3 3 0;dough 8 7 1;serve 2 2 2;takeout 5 4 0;grease 5 13 2;topping 16 12 3,Vincent's Pizza Park,998 Ardmore Blvd,Pittsburgh,40.4108232415,-79.844874294,3.5,141,3.603
267,b6maj_RSR-UKipl7QFXypA,1,1,1,1,1,0,1,1,1,wine mozzarella gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso dumpling bourbon,beer sausage bacon bbq pudding,shrimp fish lettuce broccoli wing coke patty,marinara spaghetti caesar noodle tea cracker,food 15 2 1;service 10 2 0;beer 5 2 0;fry 5 3 1;burger 12 3 0;fish 3 3 0,Kirtland City Tavern,10015 Chillicothe Rd,Cleveland,41.5990661,-81.34731090000002,4.0,35,4.029
268,Ac3JAxptiN4wfPg-zNNCNw,0,1,0,0,0,0,0,0,1,beer wine sausage mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 4 3 0,Pizza Burgh,3019 Walnut St,Pittsburgh,40.3312362,-79.8435686,3.0,8,3.0
269,btRo30YqzXeTbgxk6gnLMw,0,0,1,0,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Pizza Hut,380 Dover Center Rd,Cleveland,41.484475009,-81.9211133569,2.5,3,2.667
270,2wU2cdWiKegJujTliMJx0w,0,1,1,1,1,0,1,0,1,beer wine gelato cocktail pesto margherita crunchy arugula margarita prosciutto tiramisu cider donut ale cannoli hummus cooky carbonara vinaigrette strawberry jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon mozzarella bbq chocolate artichoke cauliflower salami,shrimp marinara lettuce caesar wing,fish spaghetti noodle tea broccoli coke patty cracker,pizza 26 13 3;food 15 6 3;cheese 5 6 0;sauce 10 2 0;service 10 2 1;salad 4 5 0;restaurant 2 3 1;crust 5 2 0;chicken 6 5 1;delivery 16 6 2;price 7 1 0;bread 4 2 0;hoagie 4 1 2;wing 4 3 0;topping 0 4 2,La Felice Pizza and Pasta,3324 Babcock Blvd,Pittsburgh,40.533501,-80.0184733,3.5,58,3.379
271,r-r-aHrFKEXGcvDoBolWvg,0,0,1,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,lettuce caesar wing,shrimp fish marinara spaghetti noodle tea broccoli coke patty cracker,,Marco's Pizza,24 Center Rd,Cleveland,41.39369600000001,-81.53635109999998,2.5,8,2.625
272,dkJb9ustnZNogY4QDvjaYw,0,0,1,1,1,0,0,0,1,beer wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage,spaghetti lettuce caesar broccoli wing,shrimp fish marinara noodle tea coke patty cracker,pizza 19 4 0;food 7 1 1;cheese 3 3 0;sauce 8 1 1;service 6 0 0;crust 4 3 0;chicken 5 1 0;pepperoni 2 6 0;dough 5 2 1,Guilio Bonazza's Pizzeria,9520 Diamond Centre Dr,Cleveland,41.71434050000001,-81.2982528,3.0,31,3.097
