,business_id,Alcohol,BikeParking,GoodForKids,NoiseLevel,RestaurantsGoodForGroups,RestaurantsReservations,WiFi,RestaurantsDelivery,BusinessParking,Add,Keep,Fix,Avoid,Positive_Negative_Percentage,name,address,city,latitude,longitude,stars,Review_Num,Average_Review_Star_Rating
403,F44RugAixD4yauHlTGXGug,1,1,1,1,1,0,1,1,1,meatball wine gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta tiramisu cider donut balsamic cannoli cauliflower hummus cooky carbonara truffle cheddar peanut grape sangria candy lemonade espresso dumpling bourbon peach,beer pepperoni sausage pepper dessert bacon mozzarella rib margarita honey zucchini turkey savory chipotle pudding,mushroom spaghetti lettuce seasoning ketchup patty cracker,shrimp caesar noodle broccoli crouton fryer,"['pizza 26 13 1', 'food 65 27 16', 'cheese 23 15 4', 'sauce 16 7 1', 'service 63 16 6', 'salad 8 12 2', 'restaurant 20 10 5', 'chicken 12 7 4', 'beer 31 6 3', 'menu 15 13 3', 'staff 27 3 4', 'price 16 8 1', 'bread 32 8 4', 'dinner 4 6 3', 'meal 12 7 4', 'server 17 6 3', 'flavor 14 5 3', 'sandwich 105 38 10', 'lunch 8 10 2', 'pie 8 3 1', 'location 23 13 6', 'waitress 12 7 2', 'burger 16 8 3', 'meat 20 8 6', 'tomato 8 2 0', 'manager 2 3 4', 'style 1 3 2', 'pepper 2 5 0', 'steak 9 12 3', 'onion 4 2 0', 'bartender 5 2 1', 'bacon 4 2 1', 'fan 17 2 3', 'parking 6 2 1', 'water 5 4 1', 'waiter 6 4 0', 'serve 21 11 7', 'fish 6 1 0', 'beef 8 10 4', 'egg 4 4 1', 'ice 109 19 10', 'tv 9 4 1', 'rib 4 2 5', 'crunchy 6 0 0', 'tea 17 12 4', 'ale 4 7 1', 'ham 3 3 2', 'fee 10 4 5', 'fat 4 4 0', 'wing 25 20 4', 'topping 6 1 1', 'dressing 5 1 0', 'corn 3 4 2', 'ketchup 1 4 1', 'leg 4 3 1', 'broth 9 17 0']",Primanti Bros,8651 Univeristy Blvd,Pittsburgh,40.506615,-80.22270490000002,3.5,259,3.514
404,rwKSKNRKXVERaltnjVltEA,0,0,0,1,0,0,0,0,1,beer meatball wine dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper rib savory,mushroom cracker,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty crouton fryer,"['pizza 14 4 5', 'crust 4 2 0', 'ice 4 3 3']",Arcade Pizza,5319 Broadway Ave,Cleveland,41.4688948,-81.6527965,3.5,26,3.269
405,6Yyrg9dO82ZyQjRl7UzOyw,1,0,1,1,1,0,0,0,1,beer wine dessert bacon mozzarella gluten parmesan spinach gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball sausage pepper lasagna rib,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 9 7 2', 'food 6 3 2', 'sauce 3 3 3', 'ice 4 2 1']",Emidio & Sons Italian Restaurant - Akron,636 N Main St,Cleveland,41.1023757,-81.5112302,3.0,29,2.759
406,2UCXCbv7qaO3d8FfQd4Ing,0,1,1,1,1,0,0,0,1,beer wine dessert mozzarella gluten parmesan lasagna gelato cocktail gnocchi pesto margherita margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball sausage pepper bacon spinach ricotta rib grape,mushroom shrimp spaghetti lettuce broccoli,caesar noodle seasoning ketchup patty cracker crouton fryer,"['pizza 38 12 14', 'food 17 5 3', 'cheese 13 12 4', 'sauce 13 5 3', 'service 10 2 8', 'salad 9 2 1', 'restaurant 0 4 2', 'crust 10 3 1', 'chicken 8 4 1', 'menu 3 5 1', 'delivery 14 14 1', 'price 4 2 3', 'bread 5 1 0', 'flavor 4 1 3', 'lunch 3 2 2', 'pie 3 4 1', 'pepperoni 5 4 2', 'meat 4 1 1', 'tomato 2 3 1', 'pepper 5 6 3', 'hoagie 6 1 3', 'ice 23 8 8', 'rib 2 2 13', 'tea 2 3 1', 'wing 4 3 0']",Pizza Bellino,5839 Forbes Ave,Pittsburgh,40.4382722,-79.92136740000002,3.0,82,2.805
407,kwMJ4KfhEcrk9jiMe-S6wQ,1,1,1,1,1,0,0,1,1,meatball bacon spinach cocktail gnocchi cider donut turkey cannoli cauliflower hummus carbonara cheddar sangria candy chipotle lemonade pudding dumpling bourbon peach,beer pepperoni wine sausage pepper dessert mozzarella gluten parmesan lasagna gelato pesto margherita ricotta rib margarita honey tiramisu zucchini balsamic cooky savory truffle peanut grape espresso,mushroom lettuce seasoning,shrimp spaghetti caesar noodle broccoli ketchup patty cracker crouton fryer,"['pizza 223 47 14', 'food 41 20 7', 'cheese 41 20 3', 'sauce 36 14 2', 'service 50 14 5', 'salad 51 14 1', 'restaurant 27 9 4', 'crust 63 25 7', 'beer 8 8 0', 'menu 19 10 8', 'staff 34 4 3', 'price 28 15 5', 'bread 11 6 3', 'dinner 19 12 0', 'meal 25 10 1', 'server 13 8 3', 'flavor 100 37 8', 'sandwich 1 8 0', 'lunch 12 5 0', 'pie 29 9 9', 'pepperoni 3 3 0', 'location 11 5 0', 'waitress 6 1 8', 'wine 19 5 1', 'sausage 6 2 1', 'meat 6 2 2', 'tomato 18 14 0', 'appetizer 5 1 2', 'style 14 5 0', 'mushroom 15 13 1', 'pepper 6 4 0', 'dough 19 6 4', 'dessert 13 10 0', 'fan 32 5 2', 'mozzarella 26 10 3', 'employee 6 0 2', 'water 3 7 2', 'waiter 8 5 2', 'oil 11 6 1', 'cream 43 27 7', 'serve 25 18 9', 'gluten 7 1 0', 'egg 10 2 2', 'ice 151 41 10', 'cake 18 3 3', 'marinara 5 3 0', 'lasagna 4 2 0', 'gelato 198 60 13', 'eggplant 5 1 1', 'butter 4 4 3', 'margherita 19 19 0', 'chocolate 25 16 5', 'takeout 4 0 2', 'rib 2 0 5', 'arugula 4 3 0', 'salt 14 8 1', 'margarita 7 8 1', 'prosciutto 18 9 1', 'lemon 5 3 1', 'bun 5 4 1', 'tea 10 0 0', 'ale 3 7 0', 'ham 3 2 1', 'fee 23 2 7', 'sugar 3 3 2', 'cookie 5 4 1', 'wing 6 5 0', 'topping 25 10 2', 'dressing 7 3 1', 'olive 7 6 0', 'serving 5 2 1', 'tuna 1 2 5', 'leg 1 2 3', 'pea 8 6 3']",Mercurio's,5523 Walnut St,Pittsburgh,40.45166010000001,-79.93295529999997,4.0,369,4.125
408,b1KgvPR5WdhWwR1HRuSpVg,0,0,1,0,1,0,0,0,1,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,caesar seasoning ketchup cracker,mushroom shrimp spaghetti lettuce noodle broccoli patty crouton fryer,"['pizza 8 2 2', 'crust 4 3 1']",Hungry Howie's Pizza,24533 Center Ridge Rd,Cleveland,41.4574073,-81.8931354,3.0,14,2.786
409,Zv1NU6lctxP18tkAvuZWqQ,1,1,0,0,0,0,1,1,0,beer pepperoni meatball sausage pepper dessert bacon gluten parmesan spinach lasagna gelato cocktail gnocchi pesto ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,wine mozzarella margherita,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 11 0 0', 'service 8 2 0', 'location 5 5 0', 'ice 9 2 0']",Novanta,2903 University Ave,Madison,43.0746719,-89.4396142,5.0,13,5.0
410,wgXwKEK9MeJruxx7-w178Q,1,1,1,0,1,0,1,1,1,pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['food 5 3 0', 'ice 5 1 0']",RollHouse Entertainment - Parma,12859 Brookpark Rd,Cleveland,41.417972,-81.7787904,4.0,10,4.1
411,15LVDu1_v97JEx-g97wnfA,1,1,1,1,0,0,0,0,1,meatball lasagna gelato cocktail gnocchi margherita honey cider donut turkey cannoli cauliflower cooky cheddar peanut grape sangria candy chipotle lemonade espresso dumpling bourbon,beer pepperoni wine sausage pepper dessert bacon mozzarella gluten parmesan spinach pesto ricotta rib margarita tiramisu zucchini balsamic hummus savory carbonara truffle pudding peach,mushroom shrimp lettuce,spaghetti caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 174 23 3', 'food 29 7 6', 'cheese 38 14 3', 'sauce 31 12 2', 'service 36 4 6', 'salad 14 9 1', 'restaurant 6 6 3', 'crust 43 7 0', 'chicken 7 1 1', 'beer 24 7 0', 'menu 27 9 2', 'delivery 1 1 4', 'staff 22 4 1', 'price 10 3 4', 'bread 20 8 2', 'dinner 8 5 2', 'meal 4 2 2', 'server 9 2 2', 'flavor 35 13 0', 'pie 48 28 2', 'pepperoni 4 10 0', 'location 17 6 3', 'wine 14 4 0', 'sausage 7 7 1', 'garlic 20 7 0', 'meat 6 1 1', 'tomato 29 22 0', 'appetizer 7 6 5', 'style 7 3 1', 'mushroom 15 5 0', 'pepper 8 12 0', 'dough 6 1 1', 'dessert 4 2 0', 'onion 10 1 0', 'bacon 37 18 0', 'kitchen 3 5 0', 'fan 19 2 0', 'mozzarella 6 3 1', 'waiter 6 1 2', 'cream 5 5 1', 'serve 19 6 3', 'fish 4 3 0', 'gluten 6 0 0', 'egg 19 7 1', 'ice 75 9 11', 'taco 15 8 1', 'pesto 7 4 2', 'ricotta 7 3 0', 'vegetable 5 0 1', 'salt 5 2 0', 'tea 1 4 1', 'ale 10 2 2', 'recipe 3 2 1', 'fee 14 6 2', 'fat 3 2 1', 'topping 19 5 3', 'fig 21 11 0', 'pea 12 2 1']",Salvatore's Tomato Pies,912 E Johnson St,Madison,43.0848916371,-89.37590025370001,4.5,224,4.504
412,yBia51pdmhCmZdnwLa-uUg,0,1,1,1,0,0,0,1,1,beer meatball wine sausage dessert mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni pepper bacon rib,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,['pizza 7 1 1'],Dettore's Pizza,909 W Main St,Pittsburgh,40.2057292,-79.9341958,3.5,10,3.4
413,NiHToxa8Fzx5yM1NYAEgaw,1,0,1,1,1,0,0,1,0,meatball wine dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer pepperoni sausage pepper,seasoning,mushroom shrimp spaghetti lettuce caesar noodle broccoli ketchup patty cracker crouton fryer,"['pizza 8 1 0', 'food 4 1 1', 'ice 7 1 1', 'wing 12 2 0']",MacKenzie's Pub,1400 Strawn Ave,Pittsburgh,40.5613376,-79.74552920000002,4.0,14,4.071
414,CrIWqmuO2uQWwl3z11K_BA,1,1,1,1,1,1,1,1,1,meatball bacon parmesan spinach lasagna cocktail gnocchi pesto honey tiramisu cider zucchini donut turkey cannoli cauliflower hummus cooky carbonara cheddar peanut grape sangria candy chipotle lemonade pudding dumpling bourbon peach,beer pepperoni wine sausage pepper dessert mozzarella gluten gelato margherita ricotta rib margarita balsamic savory truffle espresso,mushroom lettuce caesar seasoning cracker,shrimp spaghetti noodle broccoli ketchup patty crouton fryer,"['pizza 111 19 10', 'food 23 6 4', 'cheese 11 8 1', 'sauce 10 5 4', 'service 28 12 8', 'salad 17 4 3', 'restaurant 14 8 4', 'crust 39 11 2', 'beer 9 5 2', 'menu 11 4 3', 'staff 24 2 3', 'price 16 9 4', 'dinner 4 1 2', 'meal 3 2 1', 'server 5 4 2', 'flavor 17 6 0', 'lunch 2 4 0', 'pie 10 3 0', 'pepperoni 7 4 2', 'waitress 3 2 1', 'wine 15 4 1', 'sausage 5 3 0', 'meat 5 2 1', 'tomato 11 1 0', 'appetizer 2 1 3', 'style 13 4 2', 'pepper 11 4 3', 'dough 15 6 4', 'fan 11 2 3', 'mozzarella 9 0 2', 'employee 5 1 0', 'water 5 4 2', 'waiter 0 5 2', 'oil 13 6 2', 'serve 9 5 4', 'ice 61 18 5', 'chef 3 2 1', 'gelato 16 7 0', 'margherita 6 9 1', 'rib 2 0 5', 'margarita 2 4 0', 'ham 30 9 1', 'fee 8 4 3', 'cafe 2 3 1', 'topping 14 1 1', 'olive 10 2 0', 'tuna 0 3 3', 'pea 2 2 3']",Pizzeria Antica,10 E Chester St,Urbana-Champaign,40.1168569,-88.2430189,4.0,150,3.86
415,uQ1Ww4uGbuwpw1pCzkMilA,1,1,1,1,1,1,1,0,1,meatball wine dessert spinach lasagna gelato cocktail gnocchi pesto margherita margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer pepperoni sausage pepper bacon mozzarella gluten parmesan ricotta rib,mushroom lettuce caesar,shrimp spaghetti noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 31 5 2', 'food 5 2 0', 'cheese 8 6 1', 'sauce 8 4 1', 'service 7 0 1', 'salad 3 3 1', 'crust 7 4 1', 'delivery 3 2 2', 'pie 4 2 0', 'ice 18 2 1', 'topping 5 1 0']",Angies Pizza,6932 Hillside Rd,Cleveland,41.36878529999999,-81.6384843,3.5,43,3.767
416,z_vCijesFnp1zt9-sZkMmA,0,0,1,1,1,0,0,0,0,beer meatball wine dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper rib,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 9 4 2', 'food 6 2 2']",Mt. Nebo Pizza Roma,1520 Mt Nebo Rd,Pittsburgh,40.5531734,-80.1060628,3.0,18,2.667
417,x2wfT_y8TgCfEHD7DSyL5A,0,0,0,0,0,0,0,0,0,beer meatball wine sausage dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni pepper rib,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,['pizza 2 3 1'],Fox's Pizza Den,12244 Frankstown Rd,Pittsburgh,40.4722645,-79.819125,2.5,7,2.714
418,QCZwZLYHkTyYQDr6jdjKjA,1,1,1,1,1,0,0,0,0,wine sausage dessert bacon gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer pepperoni meatball pepper mozzarella zucchini,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 22 5 2', 'food 7 2 4', 'cheese 7 2 1', 'sauce 4 2 2', 'crust 5 0 2', 'beer 9 4 0', 'staff 5 1 1', 'price 6 2 0', 'pie 4 3 0', 'ice 13 5 0', 'pita 1 3 2']",Graziano's Pizzeria,4109 Penn Ave,Pittsburgh,40.4658735,-79.9548753,3.5,39,3.769
419,XO8oVmObhdsGT1Blrby2-w,0,0,1,1,1,0,0,1,1,beer wine sausage dessert mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle espresso pudding dumpling bourbon peach,pepperoni meatball pepper bacon rib lemonade,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,['pizza 8 0 1'],Grande Pizza,5354 William Flynn Hwy,Pittsburgh,40.6178724,-79.9451245,3.5,10,3.3
420,tXb1E3YDgB_13sb6wxXiQA,0,1,0,0,0,0,1,0,1,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Zeppe's Pizzeria,9950 Johnnycake Ridge Rd,Cleveland,41.6799974,-81.2825517,2.5,6,2.333
421,Sor7bBkthOqvgwo5PLxRww,0,0,0,0,0,0,0,0,0,beer wine sausage dessert bacon gluten parmesan spinach lasagna gelato cocktail gnocchi pesto ricotta margarita honey tiramisu cider donut turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball pepper mozzarella margherita rib zucchini balsamic,spaghetti caesar crouton,mushroom shrimp lettuce noodle broccoli seasoning ketchup patty cracker fryer,"['pizza 7 0 2', 'food 6 1 0', 'sauce 3 1 2', 'delivery 2 3 1', 'ice 4 3 1']",Ciao Pizzeria Cerino,8947 Brecksville Rd,Cleveland,41.318614,-81.6258062,3.5,16,3.5
422,iy-t6CyVL2g38wPFY4ac4g,0,1,1,1,1,0,1,0,1,beer meatball wine bacon mozzarella gluten spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper dessert parmesan rib,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 13 3 7', 'food 5 3 3', 'cheese 3 3 1', 'service 1 2 6', 'salad 8 0 1', 'delivery 2 3 1', 'lunch 3 1 2', 'location 3 3 1', 'serve 4 2 0', 'ice 6 3 9', 'buffet 9 2 3']",Pizza Hut,7440 Mineral Point Rd,Madison,43.061069099099996,-89.51224297290001,2.0,26,2.192
423,gb0rMm9AxTz0aiERkj2VEg,0,0,0,0,0,0,0,1,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Villa Fresh Italian Kitchen,"301 S Hills Village, South Hill Village Mall",Pittsburgh,40.3423756,-80.05605279999997,3.0,5,3.0
424,sEWmZeYpzVSvZ8GPDcpFiw,0,1,1,1,1,0,0,0,1,beer meatball wine sausage dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni pepper,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 14 1 1', 'cheese 5 2 0', 'ice 7 1 0', 'topping 5 2 1']",Mm Mm Pizza,2971 S Park Rd,Pittsburgh,40.32715579999999,-80.041877,4.0,22,4.091
425,OTWUYSpnNT9q18oep5WmAg,1,1,1,1,1,0,0,1,0,beer meatball wine sausage dessert bacon mozzarella parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni pepper gluten rib,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 9 2 3', 'food 2 3 1', 'ice 6 0 1']",Pizza Hut,4525 Kent Rd,Cleveland,41.155438200000006,-81.399398,3.0,18,2.778
426,XNudJHO9xBElglTwqzhh_Q,0,1,1,1,1,0,1,0,1,beer wine sausage dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball pepper rib savory,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 7 4 2', 'crust 5 1 0', 'pepperoni 5 1 0', 'pepper 5 1 0']",Donatos Pizza,1710 State Rd,Cleveland,41.1293793,-81.50886560000002,3.0,13,3.154
427,pr_A8tTVZyWmwWwNU91iwQ,0,1,0,0,0,0,1,0,1,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,rib,shrimp,mushroom spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Pizza Palermo,406 Lysle Blvd,Pittsburgh,40.3517339556,-79.8627509549,2.0,8,1.75
428,1FqQ0L--8sviAKNR97K5UA,0,1,1,1,1,0,0,0,0,beer meatball wine dessert gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper bacon mozzarella rib savory,mushroom lettuce,shrimp spaghetti caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 22 4 3', 'food 5 5 1', 'cheese 4 6 0', 'sauce 9 3 0', 'delivery 6 7 2', 'pepper 1 5 0', 'ice 12 7 2', 'wing 5 1 1']",Cerasoli Pizzeria,3053 Brighton Rd,Pittsburgh,40.4736148,-80.0288691,3.5,39,3.538
429,N6Fr3vPKY5gN3RBBmkZ7gw,1,0,1,1,1,0,1,1,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],VFW Post 764,460 Valley Brook Rd,Pittsburgh,40.2789198,-80.0846377,4.5,3,4.333
430,FW6yrvZCSdBDz7eFmc4wnQ,1,0,0,0,1,0,0,1,0,beer meatball wine bacon parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut turkey cannoli hummus cooky savory carbonara truffle cheddar peanut grape sangria candy lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper dessert mozzarella gluten balsamic cauliflower chipotle,mushroom noodle seasoning,shrimp spaghetti lettuce caesar broccoli ketchup patty cracker crouton fryer,"['pizza 19 6 2', 'food 4 3 1', 'cheese 3 3 0', 'sauce 2 4 1', 'service 3 1 2', 'salad 7 2 1', 'crust 3 3 0', 'staff 6 1 0', 'location 6 3 0', 'ice 9 5 1', 'topping 7 1 0']",Blaze Fast-Fire'd Pizza,160 Millers Run Rd,Pittsburgh,40.3580055,-80.1205692,3.5,32,3.656
431,f9Zexqhn3Kddt8H5OhcokA,0,1,1,1,1,0,0,0,0,beer wine bacon mozzarella gluten parmesan lasagna gelato cocktail gnocchi pesto ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball sausage pepper dessert spinach margherita rib,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 12 2 2', 'sauce 5 2 0', 'service 4 0 2', 'ice 7 1 2']",Gionino's Pizzeria,203 Lafayette Rd,Cleveland,41.1344583,-81.8665495,3.5,18,3.667
432,2jkPvvf2TmhXRNvXY-Yhow,0,0,0,0,0,0,0,0,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,fryer,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton,[],Georgio's Oven Fresh Pizza,7001 Harvard Ave,Cleveland,41.4489986,-81.639961,2.5,4,2.5
